tanggal,temp_min_c,temp_max_c,temp_avg_c,humidity_avg_percent,precip_mm,sunshine_duration_hours,wind_speed_max_ms,wind_dir_max_deg,wind_speed_avg_ms,wind_dir_common_deg,source_file
07-01-2023,27,33.8,29.6,70,0,6.2,4,340,2,C,laporan_iklim_harian-250525092907.xlsx
11-01-2023,26.2,32,28.8,73,0,5,4,320,1,C,laporan_iklim_harian-250525092907.xlsx
15-01-2023,26.4,34.8,29.8,69,0,6.4,4,260,2,NW,laporan_iklim_harian-250525092907.xlsx
18-01-2023,26.2,31.6,27.7,78,0,0,7,317,1,C,laporan_iklim_harian-250525092907.xlsx
19-01-2023,25.8,30.8,27.5,81,3,1,6,250,2,W,laporan_iklim_harian-250525092907.xlsx
22-01-2023,26.4,33.4,29.2,71,0,5,6,250,2,W,laporan_iklim_harian-250525092907.xlsx
23-01-2023,26,32.2,28.6,70,0,6,3,270,2,W,laporan_iklim_harian-250525092907.xlsx
27-01-2023,26,29.6,27.6,80,27.5,2.4,5,310,1,C,laporan_iklim_harian-250525092907.xlsx
28-01-2023,24.5,28.8,25.6,94,26.9,0,3,310,0,C,laporan_iklim_harian-250525092907.xlsx
29-01-2023,24,29.2,26.7,86,27,0,6,290,1,C,laporan_iklim_harian-250525092907.xlsx
01-02-2023,25.4,30.2,27,85,0.5,0,4,320,1,C,laporan_iklim_harian-250525092921.xlsx
02-02-2023,24.6,29.5,27.2,88,31.8,0.2,6,320,2,C,laporan_iklim_harian-250525092921.xlsx
03-02-2023,23.2,31.2,26.7,80,25.2,0.2,3,320,1,C,laporan_iklim_harian-250525092921.xlsx
06-02-2023,25,33.4,29.2,67,1.2,5.5,4,290,2,C,laporan_iklim_harian-250525092921.xlsx
07-02-2023,26.4,30.2,27.8,78,0,3,4,240,1,C,laporan_iklim_harian-250525092921.xlsx
09-02-2023,25.2,31.8,27.4,73,1,2.2,9,320,1,C,laporan_iklim_harian-250525092921.xlsx
10-02-2023,25,31.8,27.9,77,9.6,1.5,7,317,2,C,laporan_iklim_harian-250525092921.xlsx
11-02-2023,25.2,29.4,27.5,85,25.8,6.3,4,290,1,C,laporan_iklim_harian-250525092921.xlsx
12-02-2023,23.8,28.6,25,92,40.8,1.5,4,270,2,W,laporan_iklim_harian-250525092921.xlsx
13-02-2023,24.2,30.8,27.6,78,1.8,0,10,320,1,C,laporan_iklim_harian-250525092921.xlsx
14-02-2023,24,30.8,27.3,79,5.4,0.9,7,316,2,NW,laporan_iklim_harian-250525092921.xlsx
16-02-2023,26.2,31.2,27.1,82,9.5,1.8,3,316,1,C,laporan_iklim_harian-250525092921.xlsx
17-02-2023,25,29.8,27,81,31,1.8,4,320,1,C,laporan_iklim_harian-250525092921.xlsx
18-02-2023,25.4,30.4,27.6,83,2.5,0.2,7,320,2,C,laporan_iklim_harian-250525092921.xlsx
19-02-2023,25.8,30.2,27.5,82,3.8,5.2,4,310,1,C,laporan_iklim_harian-250525092921.xlsx
20-02-2023,26,32.6,27.5,83,0.5,4.3,3,300,1,C,laporan_iklim_harian-250525092921.xlsx
21-02-2023,26.4,31.6,28,77,10,6.5,3,300,1,C,laporan_iklim_harian-250525092921.xlsx
22-02-2023,24.4,30.8,27.3,84,29.7,3,5,280,1,C,laporan_iklim_harian-250525092921.xlsx
23-02-2023,24.6,30.4,26.9,87,21.5,3.2,6,315,1,C,laporan_iklim_harian-250525092921.xlsx
24-02-2023,24.4,29.8,25.8,94,76.9,3.6,4,290,1,C,laporan_iklim_harian-250525092921.xlsx
25-02-2023,24.6,29.4,27,86,74.1,0,5,310,2,W,laporan_iklim_harian-250525092921.xlsx
26-02-2023,24.6,29.6,26.7,88,36.7,0.4,4,320,1,C,laporan_iklim_harian-250525092921.xlsx
27-02-2023,24.8,30,27.1,84,38.9,0.5,5,315,1,C,laporan_iklim_harian-250525092921.xlsx
28-02-2023,24.8,31.6,27,84,20.3,1.5,4,230,1,C,laporan_iklim_harian-250525092921.xlsx
01-03-2023,24.6,29.8,26.7,88,12.7,1,8,315,1,C,laporan_iklim_harian-250525092932.xlsx
02-03-2023,23.4,27,25.1,92,79.5,0.5,4,210,0,C,laporan_iklim_harian-250525092932.xlsx
03-03-2023,23.8,31.8,27,84,3.8,0,9,315,1,C,laporan_iklim_harian-250525092932.xlsx
04-03-2023,24.2,29.6,26.8,81,42.5,2.2,4,300,1,C,laporan_iklim_harian-250525092932.xlsx
05-03-2023,25,29.6,26.6,87,2.2,2,3,310,0,C,laporan_iklim_harian-250525092932.xlsx
06-03-2023,24,33,28.3,71,2.3,2.4,7,310,2,C,laporan_iklim_harian-250525092932.xlsx
08-03-2023,25.6,29.2,26.5,88,4,8,2,250,1,C,laporan_iklim_harian-250525092932.xlsx
09-03-2023,24.8,31.6,27.1,83,9.5,0.5,7,320,1,C,laporan_iklim_harian-250525092932.xlsx
10-03-2023,24,32.4,27.8,81,10,6.1,5,320,1,C,laporan_iklim_harian-250525092932.xlsx
12-03-2023,26.6,30.8,28.4,80,0,8,4,300,1,C,laporan_iklim_harian-250525092932.xlsx
15-03-2023,24.4,28.4,25.5,90,11,0,4,320,1,C,laporan_iklim_harian-250525092932.xlsx
16-03-2023,24.4,31.2,27.4,82,2.4,0,5,320,1,C,laporan_iklim_harian-250525092932.xlsx
19-03-2023,26.4,32,28.7,81,0,8,6,320,2,C,laporan_iklim_harian-250525092932.xlsx
20-03-2023,26,32.4,28.7,75,0,6,5,317,1,C,laporan_iklim_harian-250525092932.xlsx
24-03-2023,27.2,32,29.3,78,0,7,7,317,1,C,laporan_iklim_harian-250525092932.xlsx
26-03-2023,24,30.6,26.8,88,48.7,3,4,300,1,C,laporan_iklim_harian-250525092932.xlsx
28-03-2023,26,29.6,27.3,86,4.2,3,4,317,0,C,laporan_iklim_harian-250525092932.xlsx
31-03-2023,25,33.2,28.8,70,3.2,4,9,315,2,C,laporan_iklim_harian-250525092932.xlsx
01-04-2023,26.2,31,28.1,74,0,3,4,260,2,W,laporan_iklim_harian-250525092946.xlsx
02-04-2023,26,33,28.8,76,1.2,0.3,7,320,1,C,laporan_iklim_harian-250525092946.xlsx
04-04-2023,25,32.6,28.7,72,18.4,6.7,4,340,1,C,laporan_iklim_harian-250525092946.xlsx
06-04-2023,26.6,34.8,30.3,56,0,9.2,5,315,1,C,laporan_iklim_harian-250525092946.xlsx
07-04-2023,26,32.4,28.7,69,0,5.6,5,316,1,C,laporan_iklim_harian-250525092946.xlsx
08-04-2023,26.6,33.2,28.9,74,0,8,3,290,1,C,laporan_iklim_harian-250525092946.xlsx
11-04-2023,24.8,33.8,28.9,75,3,2.9,6,315,3,W,laporan_iklim_harian-250525092946.xlsx
13-04-2023,26.6,33.6,29.4,73,0,5.5,3,316,1,C,laporan_iklim_harian-250525092946.xlsx
14-04-2023,26.5,33.4,28.3,79,0,3.4,9,320,2,C,laporan_iklim_harian-250525092946.xlsx
15-04-2023,25,32,28.3,81,66.6,5.8,6,310,1,C,laporan_iklim_harian-250525092946.xlsx
16-04-2023,25.8,33.4,28.9,80,2,6.8,3,270,1,C,laporan_iklim_harian-250525092946.xlsx
17-04-2023,26.8,33.4,29.3,76,12,5.5,3,250,1,C,laporan_iklim_harian-250525092946.xlsx
18-04-2023,26,33.4,29.1,81,13.2,7.2,3,320,1,C,laporan_iklim_harian-250525092946.xlsx
19-04-2023,25,34.4,29.7,79,1.2,4.8,2,240,1,C,laporan_iklim_harian-250525092946.xlsx
20-04-2023,25.6,34.2,28.9,80,29.5,7.6,5,320,0,C,laporan_iklim_harian-250525092946.xlsx
21-04-2023,26.6,33.6,29.2,81,5.8,3.7,15,10,1,C,laporan_iklim_harian-250525092946.xlsx
24-04-2023,27,34.2,29.5,79,3.6,7,5,320,1,C,laporan_iklim_harian-250525092946.xlsx
25-04-2023,25.8,32.2,28.5,81,9.7,7.5,4,340,0,C,laporan_iklim_harian-250525092946.xlsx
27-04-2023,27,33,29.6,79,1.3,7.4,3,330,1,C,laporan_iklim_harian-250525092946.xlsx
28-04-2023,27.4,32.8,29.4,79,0,5.8,4,320,1,C,laporan_iklim_harian-250525092946.xlsx
29-04-2023,26,32.6,28.6,83,0,4.7,4,320,1,C,laporan_iklim_harian-250525092946.xlsx
01-05-2023,27.2,31,28.8,80,0,4.8,3,310,0,C,laporan_iklim_harian-250525092955.xlsx
02-05-2023,27.4,34.4,29,84,0,1.4,3,320,1,C,laporan_iklim_harian-250525092955.xlsx
03-05-2023,27.4,33.4,29.8,79,0.5,3,3,310,1,C,laporan_iklim_harian-250525092955.xlsx
04-05-2023,26.4,34.2,29.4,79,2.5,3.8,3,310,1,C,laporan_iklim_harian-250525092955.xlsx
06-05-2023,26,33.2,28.8,82,18.1,3.9,3,320,0,C,laporan_iklim_harian-250525092955.xlsx
08-05-2023,26.4,32.8,28.7,78,45.5,4.7,3,340,1,C,laporan_iklim_harian-250525092955.xlsx
10-05-2023,27.2,34,30.3,76,0,3.6,5,120,1,C,laporan_iklim_harian-250525092955.xlsx
11-05-2023,28.1,32.8,29.2,80,0,6.2,3,110,1,C,laporan_iklim_harian-250525092955.xlsx
14-05-2023,26.2,33.2,29.5,69,20,6.5,3,220,1,C,laporan_iklim_harian-250525092955.xlsx
15-05-2023,26.2,32.4,28.7,72,0,6,6,314,1,C,laporan_iklim_harian-250525092955.xlsx
16-05-2023,26.8,33.6,29.7,70,0,6.6,4,315,0,C,laporan_iklim_harian-250525092955.xlsx
17-05-2023,27,33.6,29.6,71,0,7.5,5,320,1,C,laporan_iklim_harian-250525092955.xlsx
18-05-2023,27.6,32,29.2,73,0,6.2,3,320,0,C,laporan_iklim_harian-250525092955.xlsx
19-05-2023,27.2,33.2,29.6,74,0,0,6,320,1,C,laporan_iklim_harian-250525092955.xlsx
20-05-2023,27.4,33,29.4,76,0,3.3,5,310,1,C,laporan_iklim_harian-250525092955.xlsx
22-05-2023,26.6,33.2,29.1,78,1.8,6,2,250,0,C,laporan_iklim_harian-250525092955.xlsx
26-05-2023,27.4,33.8,30.1,72,0,5.2,3,140,1,C,laporan_iklim_harian-250525092955.xlsx
28-05-2023,25.8,32.6,28.7,80,17.8,2.5,5,310,1,C,laporan_iklim_harian-250525092955.xlsx
30-05-2023,27.8,32.8,29.6,75,0,3.7,7,320,1,C,laporan_iklim_harian-250525092955.xlsx
31-05-2023,27.2,32.4,29.8,73,0,4,3,313,0,C,laporan_iklim_harian-250525092955.xlsx
03-06-2023,27,33.8,30.2,72,0,5.7,3,170,1,C,laporan_iklim_harian-250525093004.xlsx
04-06-2023,27.8,32.8,29.5,75,0,6.2,2,120,1,C,laporan_iklim_harian-250525093004.xlsx
06-06-2023,26,31.6,27.8,82,0.3,4.4,3,110,0,C,laporan_iklim_harian-250525093004.xlsx
07-06-2023,26,33.8,29.8,72,1.7,0,5,310,1,C,laporan_iklim_harian-250525093004.xlsx
08-06-2023,27,33.6,29.9,75,0,4,5,315,1,C,laporan_iklim_harian-250525093004.xlsx
10-06-2023,27.4,32.4,29.5,75,0,5.2,3,10,1,C,laporan_iklim_harian-250525093004.xlsx
11-06-2023,26.6,33.4,29.1,73,0,4,5,310,1,C,laporan_iklim_harian-250525093004.xlsx
12-06-2023,26.2,33.8,30.1,72,0,5.6,4,100,1,C,laporan_iklim_harian-250525093004.xlsx
13-06-2023,26.8,34.4,30.1,74,0,3.4,2,100,1,C,laporan_iklim_harian-250525093004.xlsx
15-06-2023,27,33.4,29.5,74,0,2.4,4,320,1,C,laporan_iklim_harian-250525093004.xlsx
16-06-2023,25.4,32.2,26.2,94,0,2,2,140,0,C,laporan_iklim_harian-250525093004.xlsx
17-06-2023,24.6,32,27.9,81,29.3,0,4,310,1,C,laporan_iklim_harian-250525093004.xlsx
18-06-2023,25.4,32,28.7,80,0,1.5,4,320,1,C,laporan_iklim_harian-250525093004.xlsx
19-06-2023,26.2,31.2,27.4,88,0,2.3,3,20,1,C,laporan_iklim_harian-250525093004.xlsx
20-06-2023,25.2,33.2,28.6,78,26.9,0.2,3,90,1,C,laporan_iklim_harian-250525093004.xlsx
21-06-2023,25.8,33,29.5,77,0,3.3,5,320,1,C,laporan_iklim_harian-250525093004.xlsx
23-06-2023,26.4,33.2,29.4,77,1,3.7,4,140,2,C,laporan_iklim_harian-250525093004.xlsx
24-06-2023,26.8,32,28.6,79,0,3.6,3,320,1,C,laporan_iklim_harian-250525093004.xlsx
25-06-2023,26,32,28.7,81,31.4,4.2,4,320,1,C,laporan_iklim_harian-250525093004.xlsx
26-06-2023,25.2,31.8,28.5,75,3.5,2.6,5,340,1,C,laporan_iklim_harian-250525093004.xlsx
27-06-2023,26.6,32.2,28.8,76,0,3.7,5,320,1,C,laporan_iklim_harian-250525093004.xlsx
28-06-2023,26,33.6,29.1,68,0,4,5,317,1,C,laporan_iklim_harian-250525093004.xlsx
29-06-2023,25.2,33,28.7,77,30.6,4.2,5,317,1,C,laporan_iklim_harian-250525093004.xlsx
01-07-2023,25,32,29.2,78,0,4.8,2,20,1,C,laporan_iklim_harian-250525093015.xlsx
02-07-2023,27.6,32.4,29.3,75,0,2.7,5,330,1,C,laporan_iklim_harian-250525093015.xlsx
04-07-2023,24.6,33,28.7,74,0,3.5,3,320,0,C,laporan_iklim_harian-250525093015.xlsx
05-07-2023,26.4,33.4,29.3,73,0,5.5,5,70,1,C,laporan_iklim_harian-250525093015.xlsx
06-07-2023,26.4,30.2,27.8,82,1.6,6,3,317,0,C,laporan_iklim_harian-250525093015.xlsx
08-07-2023,25.4,32,28.1,80,1.2,1.2,3,110,1,C,laporan_iklim_harian-250525093015.xlsx
09-07-2023,25.4,33.2,28.5,76,0,2.4,4,50,2,S,laporan_iklim_harian-250525093015.xlsx
10-07-2023,26.2,33,29.3,73,0,4.5,4,160,1,C,laporan_iklim_harian-250525093015.xlsx
11-07-2023,26.4,33.2,29.1,72,0,3.4,4,310,1,C,laporan_iklim_harian-250525093015.xlsx
13-07-2023,26.8,32.6,28.9,72,0,6.3,6,320,1,C,laporan_iklim_harian-250525093015.xlsx
15-07-2023,26,32.6,28.9,73,0,4,8,320,2,C,laporan_iklim_harian-250525093015.xlsx
16-07-2023,25.6,32.8,28.9,74,0,5,4,320,1,C,laporan_iklim_harian-250525093015.xlsx
17-07-2023,26.6,33.4,29.3,68,0,5.6,3,80,1,C,laporan_iklim_harian-250525093015.xlsx
18-07-2023,25.8,33.2,28.8,67,0,5,3,315,1,C,laporan_iklim_harian-250525093015.xlsx
20-07-2023,25.2,32.4,27.9,61,0,6.8,4,317,1,C,laporan_iklim_harian-250525093015.xlsx
21-07-2023,25.4,33.6,28.8,67,0,6.6,5,320,1,C,laporan_iklim_harian-250525093015.xlsx
22-07-2023,26.2,32.8,29.1,70,0,4,3,110,1,C,laporan_iklim_harian-250525093015.xlsx
23-07-2023,26,33.6,29,68,0,6,4,320,1,C,laporan_iklim_harian-250525093015.xlsx
26-07-2023,26,30.8,28,74,0,3.3,4,310,1,C,laporan_iklim_harian-250525093015.xlsx
29-07-2023,26,32.8,28.6,67,0,6.3,3,150,2,E,laporan_iklim_harian-250525093015.xlsx
30-07-2023,25.6,33.2,28.5,66,0,6,5,190,2,C,laporan_iklim_harian-250525093015.xlsx
02-08-2023,26,32.4,29.4,72,0,7,4,320,2,S,laporan_iklim_harian-250525093024.xlsx
03-08-2023,26.8,33.6,29.4,75,0,0.7,5,320,1,C,laporan_iklim_harian-250525093024.xlsx
06-08-2023,26.4,33.4,28.8,73,0,6.8,7,20,2,C,laporan_iklim_harian-250525093024.xlsx
07-08-2023,26.2,32.6,28.8,76,0,7,5,310,1,C,laporan_iklim_harian-250525093024.xlsx
09-08-2023,26,33.4,28.7,75,0,7,4,320,0,C,laporan_iklim_harian-250525093024.xlsx
10-08-2023,25.8,33.2,28.3,76,0,7.2,6,320,1,C,laporan_iklim_harian-250525093024.xlsx
11-08-2023,26.4,31.5,28.6,74,0,6.7,6,320,2,C,laporan_iklim_harian-250525093024.xlsx
13-08-2023,25.6,32.4,28.2,70,0,7,4,180,1,C,laporan_iklim_harian-250525093024.xlsx
14-08-2023,25.8,32.8,28.4,72,0,6.7,4,160,2,C,laporan_iklim_harian-250525093024.xlsx
15-08-2023,26,32.2,28.4,74,0,7,3,40,1,C,laporan_iklim_harian-250525093024.xlsx
18-08-2023,25.8,32.4,28.2,71,0,7.2,10,320,2,C,laporan_iklim_harian-250525093024.xlsx
19-08-2023,26.2,33,28.9,71,0,6.8,4,100,2,C,laporan_iklim_harian-250525093024.xlsx
21-08-2023,25,33.4,29.2,68,0,6.8,4,180,1,C,laporan_iklim_harian-250525093024.xlsx
22-08-2023,26,32.2,28.8,70,0,4.5,5,130,2,C,laporan_iklim_harian-250525093024.xlsx
23-08-2023,26.2,32.6,29,68,0,4.5,5,320,2,C,laporan_iklim_harian-250525093024.xlsx
24-08-2023,26,33.6,29.2,70,0,5.5,3,130,1,C,laporan_iklim_harian-250525093024.xlsx
26-08-2023,27,32.2,29.1,74,0,7.4,5,70,1,C,laporan_iklim_harian-250525093024.xlsx
27-08-2023,27.4,32.2,29,76,0,4.5,2,30,1,C,laporan_iklim_harian-250525093024.xlsx
28-08-2023,25.6,33.6,28.7,71,1.8,5,3,330,1,C,laporan_iklim_harian-250525093024.xlsx
30-08-2023,26,32.2,28.5,72,0,7.5,5,80,2,C,laporan_iklim_harian-250525093024.xlsx
31-08-2023,25.2,32.2,28.2,73,0,7.5,5,330,1,C,laporan_iklim_harian-250525093024.xlsx
04-09-2023,24.2,33.4,28.3,62,0,5.5,5,120,1,C,laporan_iklim_harian-250525093034.xlsx
06-09-2023,25.2,33.4,28.7,65,0,8,3,90,0,C,laporan_iklim_harian-250525093034.xlsx
07-09-2023,26,32.6,28.7,70,0,9.2,6,320,1,C,laporan_iklim_harian-250525093034.xlsx
08-09-2023,26.6,33.2,29,74,0,9.3,3,300,1,C,laporan_iklim_harian-250525093034.xlsx
10-09-2023,26.2,31.8,28.4,66,0,8,4,310,1,C,laporan_iklim_harian-250525093034.xlsx
11-09-2023,26.6,33,29.1,66,0,6.7,5,320,1,C,laporan_iklim_harian-250525093034.xlsx
12-09-2023,26.2,34.4,29.6,65,0,6,4,120,1,C,laporan_iklim_harian-250525093034.xlsx
15-09-2023,26,34.2,29.5,65,0,8.2,3,40,1,C,laporan_iklim_harian-250525093034.xlsx
16-09-2023,26.4,33.4,29.3,68,0,9,4,310,1,C,laporan_iklim_harian-250525093034.xlsx
17-09-2023,26.6,33,29.1,70,0,8,6,340,1,C,laporan_iklim_harian-250525093034.xlsx
18-09-2023,26.8,32.4,29,73,0,7.4,9,330,1,C,laporan_iklim_harian-250525093034.xlsx
19-09-2023,27.4,32.6,29.7,72,0,8.2,2,330,0,C,laporan_iklim_harian-250525093034.xlsx
20-09-2023,26.6,32.8,28.9,73,0,3,3,320,0,C,laporan_iklim_harian-250525093034.xlsx
23-09-2023,26.4,32.6,28.9,66,0,8,4,310,1,C,laporan_iklim_harian-250525093034.xlsx
24-09-2023,26.6,32.2,28.7,72,0,3.6,6,310,1,C,laporan_iklim_harian-250525093034.xlsx
27-09-2023,26,35,29.8,58,0,9,3,130,1,C,laporan_iklim_harian-250525093034.xlsx
29-09-2023,26.8,36.8,30.4,59,0,9.5,3,130,1,C,laporan_iklim_harian-250525093034.xlsx
01-10-2023,26.6,32.8,28.9,72,0,8,3,330,1,C,laporan_iklim_harian-250525093044.xlsx
02-10-2023,26.8,33,29.2,70,0,4.3,7,320,1,C,laporan_iklim_harian-250525093044.xlsx
03-10-2023,26.6,34.2,29.2,67,0,4.8,6,340,2,C,laporan_iklim_harian-250525093044.xlsx
05-10-2023,27.2,34,29.8,74,0,8,3,240,0,C,laporan_iklim_harian-250525093044.xlsx
07-10-2023,26.4,33.6,29.6,74,0,4.4,7,340,1,C,laporan_iklim_harian-250525093044.xlsx
09-10-2023,27,34.6,30.1,72,0,7.5,3,90,1,C,laporan_iklim_harian-250525093044.xlsx
10-10-2023,27.8,34.8,30.7,65,0,8,8,320,1,C,laporan_iklim_harian-250525093044.xlsx
12-10-2023,28,35.2,30.2,74,0,6.2,4,310,1,C,laporan_iklim_harian-250525093044.xlsx
13-10-2023,28,35,30.1,74,0,7.6,9,320,2,C,laporan_iklim_harian-250525093044.xlsx
14-10-2023,28,33.6,30.3,65,0,7,7,320,2,C,laporan_iklim_harian-250525093044.xlsx
16-10-2023,27.6,35,30.1,69,0,5.7,8,320,1,C,laporan_iklim_harian-250525093044.xlsx
17-10-2023,28,36.6,31.8,60,0,8,9,100,2,C,laporan_iklim_harian-250525093044.xlsx
18-10-2023,26,33.4,30.3,62,0,7.6,6,340,2,C,laporan_iklim_harian-250525093044.xlsx
21-10-2023,28,34.6,30.2,71,0,7.2,3,340,1,C,laporan_iklim_harian-250525093044.xlsx
23-10-2023,24,34,27,78,0,8,6,280,2,C,laporan_iklim_harian-250525093044.xlsx
26-10-2023,27.2,33.6,30.1,72,0,4.4,6,340,1,C,laporan_iklim_harian-250525093044.xlsx
27-10-2023,27,33.8,30.1,72,0,7,3,260,0,C,laporan_iklim_harian-250525093044.xlsx
29-10-2023,27,34,29.8,69,0,8,3,250,1,C,laporan_iklim_harian-250525093044.xlsx
30-10-2023,27,33.8,30.7,67,0,7.8,5,300,1,C,laporan_iklim_harian-250525093044.xlsx
01-11-2023,27,33.2,29.8,72,8,4.3,6,330,1,C,laporan_iklim_harian-250525093053.xlsx
02-11-2023,27.6,33.4,30.3,71,0,3.5,4,320,1,C,laporan_iklim_harian-250525093053.xlsx
03-11-2023,27.8,33.4,30.2,70,0,4,5,330,1,C,laporan_iklim_harian-250525093053.xlsx
05-11-2023,24.4,32.6,28.7,80,28,1.5,6,290,1,C,laporan_iklim_harian-250525093053.xlsx
06-11-2023,25,33.4,30.1,75,0,0.6,5,320,0,C,laporan_iklim_harian-250525093053.xlsx
07-11-2023,27.4,33.4,30.4,71,0,5.2,7,320,2,C,laporan_iklim_harian-250525093053.xlsx
10-11-2023,27,33.4,29.2,79,0,0,4,320,1,C,laporan_iklim_harian-250525093053.xlsx
11-11-2023,26.2,33.2,29.3,76,4.5,0,4,340,1,C,laporan_iklim_harian-250525093053.xlsx
15-11-2023,25.2,33.4,29.6,74,39,0,4,320,1,C,laporan_iklim_harian-250525093053.xlsx
17-11-2023,26,33.4,29.8,75,11,7.6,4,20,1,C,laporan_iklim_harian-250525093053.xlsx
18-11-2023,27,33.4,29.2,76,0.4,6.2,4,320,1,C,laporan_iklim_harian-250525093053.xlsx
19-11-2023,27,33.4,29.6,78,1,6,5,330,1,C,laporan_iklim_harian-250525093053.xlsx
20-11-2023,26,34.2,30.4,69,4,7.8,7,320,1,C,laporan_iklim_harian-250525093053.xlsx
21-11-2023,27.4,33.6,30.2,72,0,6.3,9,330,2,C,laporan_iklim_harian-250525093053.xlsx
22-11-2023,26,33.6,30,73,15,6.8,9,320,2,C,laporan_iklim_harian-250525093053.xlsx
23-11-2023,27.4,32.2,29.2,78,3.1,3,6,320,1,C,laporan_iklim_harian-250525093053.xlsx
24-11-2023,26.8,32.8,28.6,82,0,0,5,330,1,C,laporan_iklim_harian-250525093053.xlsx
25-11-2023,25,29.6,26.1,89,3.5,1,2,150,0,C,laporan_iklim_harian-250525093053.xlsx
26-11-2023,24.8,32.8,29.1,75,18.1,0,4,330,1,C,laporan_iklim_harian-250525093053.xlsx
30-11-2023,25.8,32.6,28.3,80,18.1,6.2,5,330,1,C,laporan_iklim_harian-250525093053.xlsx
01-12-2023,26.4,30.4,26.9,87,3,2.3,2,300,0,C,laporan_iklim_harian-250525093101.xlsx
02-12-2023,25.8,33.6,29.4,74,1.1,0,6,320,1,C,laporan_iklim_harian-250525093101.xlsx
04-12-2023,26,29,26.7,86,2.3,1.7,2,120,0,C,laporan_iklim_harian-250525093101.xlsx
05-12-2023,24.8,32.4,29.4,74,1.4,0,5,320,1,C,laporan_iklim_harian-250525093101.xlsx
07-12-2023,27.2,33.4,29.2,79,0,6.7,4,320,1,C,laporan_iklim_harian-250525093101.xlsx
08-12-2023,26.4,32.6,29.4,76,0,0.6,5,320,1,C,laporan_iklim_harian-250525093101.xlsx
09-12-2023,26.6,32.4,29.1,76,0,3.6,3,300,1,C,laporan_iklim_harian-250525093101.xlsx
10-12-2023,26.8,32,29.2,77,0,1,4,50,1,C,laporan_iklim_harian-250525093101.xlsx
11-12-2023,26.8,33,30,72,0,0,7,320,2,C,laporan_iklim_harian-250525093101.xlsx
12-12-2023,28,33.2,29.7,71,0,7,5,340,1,C,laporan_iklim_harian-250525093101.xlsx
13-12-2023,26.4,33,30.1,70,0,3.8,9,320,2,C,laporan_iklim_harian-250525093101.xlsx
14-12-2023,26.8,33.8,30.6,69,0,6.8,7,320,2,C,laporan_iklim_harian-250525093101.xlsx
16-12-2023,26.4,33.6,30.3,64,0,5.2,5,310,2,C,laporan_iklim_harian-250525093101.xlsx
17-12-2023,26.4,34.8,30.6,65,0,7.7,5,330,2,W,laporan_iklim_harian-250525093101.xlsx
18-12-2023,26.8,34.2,30.7,66,0,7.8,8,310,1,C,laporan_iklim_harian-250525093101.xlsx
21-12-2023,25.4,34.6,29.9,62,0,8,8,340,2,C,laporan_iklim_harian-250525093101.xlsx
24-12-2023,28,33.6,30.6,70,0,6.6,4,300,1,C,laporan_iklim_harian-250525093101.xlsx
25-12-2023,27,32.2,28.3,80,0,5.3,5,320,1,C,laporan_iklim_harian-250525093101.xlsx
26-12-2023,25.2,31,28.4,80,36,2,4,320,1,C,laporan_iklim_harian-250525093101.xlsx
27-12-2023,26.4,33.2,28.7,80,0,0,9,320,1,C,laporan_iklim_harian-250525093101.xlsx
28-12-2023,26.6,33.2,29.9,76,2.5,3.8,4,320,1,C,laporan_iklim_harian-250525093101.xlsx
30-12-2023,26.4,32.6,29.2,79,2,4,5,330,1,C,laporan_iklim_harian-250525093101.xlsx
31-12-2023,27.2,32.2,28.3,80,0,2.4,5,290,1,C,laporan_iklim_harian-250525093101.xlsx
01-01-2024,26.4,32.2,29.6,77,1.8,5.6,4,290,1,C,laporan_iklim_harian-250525093344.xlsx
02-01-2024,27.2,31.8,29.7,78,0,0.7,5,300,1,C,laporan_iklim_harian-250525093344.xlsx
03-01-2024,26.6,30.2,28,84,2.5,0,3,260,1,C,laporan_iklim_harian-250525093344.xlsx
04-01-2024,26.4,31.4,27.1,87,8.5,0,3,330,0,C,laporan_iklim_harian-250525093344.xlsx
05-01-2024,25,32.4,28.1,80,30.8,0,5,330,1,C,laporan_iklim_harian-250525093344.xlsx
06-01-2024,25.2,32.2,27.8,83,1,4,4,240,1,C,laporan_iklim_harian-250525093344.xlsx
07-01-2024,25.8,33.2,28.1,80,1.3,3.7,3,320,1,C,laporan_iklim_harian-250525093344.xlsx
11-01-2024,26.8,32.8,27.3,87,0,3.8,5,320,1,C,laporan_iklim_harian-250525093344.xlsx
12-01-2024,25,33.4,28.6,75,42,0.8,5,240,2,C,laporan_iklim_harian-250525093344.xlsx
13-01-2024,26.2,32.4,28.4,80,0,3,4,310,1,C,laporan_iklim_harian-250525093344.xlsx
14-01-2024,26.2,32.4,29.5,76,2.4,0.4,7,330,2,C,laporan_iklim_harian-250525093344.xlsx
16-01-2024,27.2,34.6,30.2,69,0,3.2,9,320,2,W,laporan_iklim_harian-250525093344.xlsx
18-01-2024,25,32.6,28.2,79,1.5,1,7,260,2,W,laporan_iklim_harian-250525093344.xlsx
19-01-2024,24.8,28.4,26.4,85,7.7,1,4,250,2,W,laporan_iklim_harian-250525093344.xlsx
20-01-2024,24.8,35.4,30.5,64,11,0,7,300,2,C,laporan_iklim_harian-250525093344.xlsx
22-01-2024,26.4,35,30.4,66,7,5.4,8,320,3,W,laporan_iklim_harian-250525093344.xlsx
